id_wikidata	materia
Q19024	Historia
Q191324	Historia
Q191624	Historia
Q192050	Historia
Q192630	Historia
Q192841	Historia
Q193168	Historia
Q193235	Historia
Q193254	Historia
Q193270	Historia
Q193547	Historia
Q194029	Historia
Q196502	Historia
Q19828	Historia
Q1988505	Historia
Q19885988	Historia
Q19960681	Historia
Q199820	Historia
Q199955	Historia
Q200464	Historia
Q200565	Historia
Q200790	Historia
Q201038	Historia
Q201559	Historia
Q201620	Historia
Q201684	Historia
Q202558	Historia
Q2037576	Historia
Q203824	Historia
Q2073517	Historia
Q207449	Historia
Q208701	Historia
Q208742	Historia
Q210189	Historia
Q2110225	Historia
Q2116320	Historia
Q211674	Historia
Q212079	Historia
Q214100	Historia
Q217196	Historia
Q217200	Historia
Q217981	Historia
Q218678	Historia
Q219447	Historia
Q219817	Historia
Q219934	Historia
Q220596	Historia
Q220984	Historia
Q223723	Historia
Q223767	Historia
Q2253464	Historia
Q2260521	Historia
Q22633	Historia
Q2269	Historia
Q2272119	Historia
Q2277	Historia
Q228284	Historia
Q2289594	Historia
Q2301091	Historia
Q230533	Historia
Q23387	Historia
Q2342867	Historia
Q2353775	Historia
Q23540	Historia
Q23559	Historia
Q2364239	Historia
Q237131	Historia
Q241059	Historia
Q2413988	Historia
Q2422375	Historia
Q242352	Historia
Q242644	Historia
Q243721	Historia
Q24384	Historia
Q248137	Historia
Q2487	Historia
Q24933000	Historia
Q251355	Historia
Q2517983	Historia
Q25235	Historia
Q253684	Historia
Q25445	Historia
Q2553591	Historia
Q25546	Historia
Q2577303	Historia
Q257758	Historia
Q2602944	Historia
Q2604547	Historia
Q2604642	Historia
Q2608489	Historia
Q26702	Historia
Q267304	Historia
Q2708273	Historia
Q2717398	Historia
Q273120	Historia
Q273182	Historia
Q273348	Historia
Q275051	Historia
Q275918	Historia
Q2763	Historia
Q27645	Historia
Q277560	Historia
Q283102	Historia
Q283364	Historia
Q2838118	Historia
Q2838189	Historia
Q2853205	Historia
Q28567	Historia
Q28573	Historia
Q28653	Historia
Q289285	Historia
Q290720	Historia
Q2946	Historia
Q2949884	Historia
Q2949890	Historia
Q297190	Historia
Q2989771	Historia
Q3007315	Historia
Q3028597	Historia
Q30404748	Historia
Q3044	Historia
Q304546	Historia
Q30487	Historia
Q305176	Historia
Q30888465	Historia
Q30890756	Historia
Q3118964	Historia
Q3119190	Historia
Q3136905	Historia
Q3151690	Historia
Q3185305	Historia
Q31929	Historia
Q319891	Historia
Q3200440	Historia
Q321219	Historia
Q32500	Historia
Q325656	Historia
Q3258694	Historia
Q329838	Historia
Q32993	Historia
Q332626	Historia
Q3330103	Historia
Q3338723	Historia
Q3365552	Historia
Q33745	Historia
Q337547	Historia
Q3392	Historia
Q3417663	Historia
Q344	Historia
Q34417	Historia
Q34503	Historia
Q34777	Historia
Q35032	Historia
Q352	Historia
Q35314	Historia
Q35355	Historia
Q355472	Historia
Q3557053	Historia
Q356711	Historia
Q3588	Historia
Q35966	Historia
Q361	Historia
Q362	Historia
Q3624106	Historia
Q3624124	Historia
Q3624153	Historia
Q3627284	Historia
Q36288	Historia
Q3630915	Historia
Q3639759	Historia
Q36422	Historia
Q3649503	Historia
Q3658348	Historia
Q3664678	Historia
Q3664681	Historia
Q3667928	Historia
Q36756	Historia
Q3677192	Historia
Q3699	Historia
Q3708094	Historia
Q3718728	Historia
Q3733063	Historia
Q3734048	Historia
Q3734051	Historia
Q3734806	Historia
Q3749017	Historia
Q3752897	Historia
Q376	Historia
Q3773812	Historia
Q37739	Historia
Q3773955	Historia
Q3778681	Historia
Q3800893	Historia
Q3814255	Historia
Q382861	Historia
Q3829715	Historia
Q38370	Historia
Q385239	Historia
Q3853760	Historia
Q3859450	Historia
Q3885695	Historia
Q3885696	Historia
Q3896851	Historia
Q3907449	Historia
Q391511	Historia
Q3921569	Historia
Q3922436	Historia
Q3930234	Historia
Q3931574	Historia
Q3931588	Historia
Q3935349	Historia
Q3938047	Historia
Q3938059	Historia
Q3961444	Historia
Q3975713	Historia
Q3975763	Historia
Q3978557	Historia
Q3998572	Historia
Q401	Historia
Q40171	Historia
Q4029560	Historia
Q40949	Historia
Q41137	Historia
Q4115173	Historia
Q41304	Historia
Q41866	Historia
Q42005	Historia
Q42534	Historia
Q425698	Historia
Q426853	Historia
Q428	Historia
Q42827	Historia
Q42834	Historia
Q42976	Historia
Q430	Historia
Q430726	Historia
Q432	Historia
Q43287	Historia
Q4348882	Historia
Q43922	Historia
Q44197	Historia
Q44311	Historia
Q44613	Historia
Q447131	Historia
Q44777	Historia
Q45315	Historia
Q455037	Historia
Q45670	Historia
Q456993	Historia
Q45745	Historia
Q45813	Historia
Q461886	Historia
Q46362	Historia
Q465627	Historia
Q466887	Historia
Q466969	Historia
Q468804	Historia
Q468823	Historia
Q4692	Historia
Q470596	Historia
Q47232	Historia
Q473716	Historia
Q474717	Historia
Q4763720	Historia
Q47690	Historia
Q4774913	Historia
Q477973	Historia
Q479844	Historia
Q48244	Historia
Q48314	Historia
Q4850939	Historia
Q486831	Historia
Q488	Historia
Q48800454	Historia
Q4948	Historia
Q5043	Historia
Q5086	Historia
Q50868	Historia
Q5107861	Historia
Q51122	Historia
Q514423	Historia
Q51648	Historia
Q51649	Historia
Q5167679	Historia
Q517	Historia
Q52090	Historia
Q521868	Historia
Q52418	Historia
Q524447	Historia
Q52847	Historia
Q5292	Historia
Q5369651	Historia
Q5402094	Historia
Q540912	Historia
Q540978	Historia
Q5409928	Historia
Q541880	Historia
Q5442839	Historia
Q545449	Historia
Q547858	Historia
Q55811	Historia
Q558929	Historia
Q5684	Historia
Q5690	Historia
Q573	Historia
Q575	Historia
Q577	Historia
Q5775114	Historia
Q581767	Historia
Q582706	Historia
Q58296	Historia
Q583038	Historia
Q587309	Historia
Q596373	Historia
Q59816	Historia
Q5983857	Historia
Q598854	Historia
Q600093	Historia
Q60022	Historia
Q601211	Historia
Q608613	Historia
Q6101	Historia
Q6186	Historia
Q6206	Historia
Q622099	Historia
Q6223	Historia
Q622649	Historia
Q622774	Historia
Q6229	Historia
Q623164	Historia
Q623476	Historia
Q6235	Historia
Q625356	Historia
Q62825	Historia
Q636771	Historia
Q642379	Historia
Q643488	Historia
Q6534	Historia
Q6540361	Historia
Q6581615	Historia
Q659991	Historia
Q668645	Historia
Q670484	Historia
Q673175	Historia
Q677173	Historia
Q677316	Historia
Q690959	Historia
Q692	Historia
Q693411	Historia
Q694740	Historia
Q695497	Historia
Q698178	Historia
Q6987428	Historia
Q699511	Historia
Q700924	Historia
Q706633	Historia
Q708321	Historia
Q71084	Historia
Q714196	Historia
Q715380	Historia
Q7167	Historia
Q718909	Historia
Q7207	Historia
Q724922	Historia
Q7252	Historia
Q7260	Historia
Q726805	Historia
Q7310	Historia
Q7317	Historia
Q7318	Historia
Q7322	Historia
Q7325	Historia
Q7326	Historia
Q7328	Historia
Q737533	Historia
Q737907	Historia
Q74011	Historia
Q740522	Historia
Q745799	Historia
Q747081	Historia
Q748780	Historia
Q75813	Historia
Q759835	Historia
Q76026	Historia
Q767253	Historia
Q7722	Historia
Q7725	Historia
Q7727	Historia
Q7742	Historia
Q786171	Historia
Q78994	Historia
Q79789	Historia
Q79791	Historia
Q79854	Historia
Q79911	Historia
Q80034	Historia
Q80398	Historia
Q80702	Historia
Q8137	Historia
Q824165	Historia
Q82674	Historia
Q82708	Historia
Q828047	Historia
Q828435	Historia
Q82972	Historia
Q830626	Historia
Q83229	Historia
Q83405	Historia
Q83418	Historia
Q835649	Historia
Q839452	Historia
Q83958	Historia
Q839954	Historia
Q8409	Historia
Q8413	Historia
Q844586	Historia
Q844930	Historia
Q845114	Historia
Q8463	Historia
Q846933	Historia
Q849378	Historia
Q849680	Historia
Q854415	Historia
Q855	Historia
Q855270	Historia
Q856544	Historia
Q8575586	Historia
Q8641370	Historia
Q8669	Historia
Q8676	Historia
Q8683	Historia
Q8698	Historia
Q8729	Historia
Q8736	Historia
Q8740	Historia
Q8768	Historia
Q877619	Historia
Q8958	Historia
Q89640	Historia
Q899359	Historia
Q9041	Historia
Q9061	Historia
Q9068	Historia
Q914425	Historia
Q915425	Historia
Q920894	Historia
Q921474	Historia
Q926295	Historia
Q927629	Historia
Q93304	Historia
Q943326	Historia
Q9458	Historia
Q94916	Historia
Q954078	Historia
Q9554	Historia
Q965842	Historia
Q9696	Historia
Q971176	Historia
Q97371599	Historia
Q975837	Historia
Q989	Historia
Q10288	Arte
Q104884	Arte
Q105290	Arte
Q1054254	Arte
Q1072751	Arte
Q1133779	Arte
Q1136305	Arte
Q1143556	Arte
Q1150997	Arte
Q120993	Arte
Q12151382	Arte
Q1226528	Arte
Q123150	Arte
Q124354	Arte
Q1261544	Arte
Q1269827	Arte
Q128115	Arte
Q130531	Arte
Q131013	Arte
Q131221	Arte
Q1333433	Arte
Q133732	Arte
Q1362251	Arte
Q1404472	Arte
Q1411112	Arte
Q1413460	Arte
Q151047	Arte
Q151803	Arte
Q152509	Arte
Q153793	Arte
Q154340	Arte
Q15790	Arte
Q15792	Arte
Q159297	Arte
Q159758	Arte
Q160149	Arte
Q160538	Arte
Q1656724	Arte
Q16656295	Arte
Q17169	Arte
Q173527	Arte
Q174330	Arte
Q1747618	Arte
Q175036	Arte
Q17514	Arte
Q176483	Arte
Q177302	Arte
Q177692	Arte
Q1796098	Arte
Q180927	Arte
Q182046	Arte
Q182664	Arte
Q1842924	Arte
Q186018	Arte
Q186202	Arte
Q186748	Arte
Q190116	Arte
Q192222	Arte
Q192488	Arte
Q193422	Arte
Q1937490	Arte
Q200034	Arte
Q20010053	Arte
Q2030685	Arte
Q205259	Arte
Q206285	Arte
Q207929	Arte
Q208208	Arte
Q208758	Arte
Q2121876	Arte
Q212616	Arte
Q2164653	Arte
Q217175	Arte
Q2185042	Arte
Q220859	Arte
Q221043	Arte
Q223725	Arte
Q223750	Arte
Q2245347	Arte
Q2245489	Arte
Q2294393	Arte
Q23380	Arte
Q2352880	Arte
Q2357153	Arte
Q243240	Arte
Q2487023	Arte
Q2494008	Arte
Q25328	Arte
Q2535546	Arte
Q26082	Arte
Q267596	Arte
Q2694178	Arte
Q27273707	Arte
Q272777	Arte
Q2760651	Arte
Q2864673	Arte
Q2884586	Arte
Q296	Arte
Q297	Arte
Q3010313	Arte
Q30755	Arte
Q309579	Arte
Q312392	Arte
Q312617	Arte
Q318394	Arte
Q321245	Arte
Q33477	Arte
Q3354732	Arte
Q3374400	Arte
Q34618	Arte
Q34636	Arte
Q35548	Arte
Q3621595	Arte
Q3621603	Arte
Q3624131	Arte
Q3624151	Arte
Q3624154	Arte
Q3624161	Arte
Q3699556	Arte
Q37068	Arte
Q37562	Arte
Q37571	Arte
Q37693	Arte
Q3873325	Arte
Q39427	Arte
Q39931	Arte
Q4006386	Arte
Q40415	Arte
Q40599	Arte
Q41931	Arte
Q4198718	Arte
Q42195	Arte
Q42207	Arte
Q428995	Arte
Q42934	Arte
Q429811	Arte
Q43332	Arte
Q44007	Arte
Q440928	Arte
Q447058	Arte
Q46261	Arte
Q46373	Arte
Q466588	Arte
Q46805	Arte
Q46825	Arte
Q4724	Arte
Q47551	Arte
Q51189	Arte
Q517408	Arte
Q54111	Arte
Q5432	Arte
Q546297	Arte
Q5547	Arte
Q55474570	Arte
Q5580	Arte
Q5582	Arte
Q5589	Arte
Q5592	Arte
Q5593	Arte
Q5594	Arte
Q5597	Arte
Q5599	Arte
Q5604	Arte
Q5681	Arte
Q574985	Arte
Q5811	Arte
Q5822	Arte
Q5912	Arte
Q6034	Arte
Q61064	Arte
Q61071	Arte
Q614082	Arte
Q62506	Arte
Q693288	Arte
Q738680	Arte
Q753683	Arte
Q762	Arte
Q7751	Arte
Q7814	Arte
Q794077	Arte
Q80113	Arte
Q808561	Arte
Q830331	Arte
Q83155	Arte
Q83425	Arte
Q835309	Arte
Q844675	Arte
Q8459	Arte
Q847797	Arte
Q855747	Arte
Q900557	Arte
Q918230	Arte
Q921657	Arte
Q9319	Arte
Q93284	Arte
Q933661	Arte
Q937330	Arte
Q9440	Arte
Q947129	Arte
Q9631101	Arte
Q99309	Arte
Q11019	Tecnología
Q11469	Tecnología
Q11472	Tecnología
Q11474	Tecnología
Q12203	Tecnología
Q128093	Tecnología
Q1370714	Tecnología
Q159719	Tecnología
Q190107	Tecnología
Q2041172	Tecnología
Q204554	Tecnología
Q214609	Tecnología
Q242069	Tecnología
Q287	Tecnología
Q335234	Tecnología
Q34508	Tecnología
Q383973	Tecnología
Q39546	Tecnología
Q4011409	Tecnología
Q5157342	Tecnología
Q62927	Tecnología
Q6256	Ciudadanía
Q2334391	Ciencias
Q356954	Ciudadanía
Q115161681	Informática
Q41642	Historia
Q568301	Derecho y economía
Q56319057	Literatura
Q22341188	Gramática
Q4182287	Ciencias de la computación
Q2738835	Geografía
Q116392186	Matemática
Q3251801	Ciencias de la computación
Q1020994	Ciudadanía
Q647114	Filosofía
Q55643	Geografía
Q976981	Matemática
Q1153931	Ciudadanía
Q70235	Gramática
Q166564	Ciencias
Q10617810	Gramática
Q973326	Ciudadanía
Q158579	Ciencias
Q845725	Ciencias
Q2981644	Ciencias
